   3.9695189514   -0.6362929570    1.9560313715
   5.3039766053    1.2489523783    0.1373780236
   4.6374549195    2.0012998354    0.1373780236
   3.9695189514   -0.6362929570   -1.6812753244
   2.2171826670   -0.5019989056    2.2391027899
   1.6921826670    0.4073277684    1.9577561379
   2.2171826670   -0.5019989056   -1.9608972101
   2.0903499091   -1.8219937989    2.3318596542
   3.1403499091   -1.8219937989    2.0505130022
   2.6153499091   -2.7313204729    2.0505130022
   3.1403499091   -1.8219937989   -1.5867936937
   2.6153499091   -2.7313204729   -1.5867936937
   2.0903499091   -1.8219937989   -1.8681403458
   0.8509958206   -2.2459345062    2.3066837682
  -0.1990041794   -2.2459345062    2.0253371161
   0.3259958206   -3.1552611801    2.0253371161
   1.3759958206   -3.1552611801    2.0253371161
   0.5921744635   -4.0460765853    1.2566837682
   1.6064917247   -3.9002397799    1.2566837682
   0.1063255578   -4.2094686158    0.2066837682
   1.1041228491   -4.3306231418    0.2066837682
   2.0439317887   -3.9742006245    0.2066837682
   0.5921744635   -4.0460765853   -0.8433162318
   1.6064917247   -3.9002397799   -0.8433162318
   0.3259958206   -3.1552611801   -1.6119695798
   1.3759958206   -3.1552611801   -1.6119695798
   0.8509958206   -2.2459345062   -1.8933162318
   0.1286391644   -1.1164524131    2.1890989521
  -0.3963608356   -0.2071257391    1.9077523000
  -0.3963608356   -2.0257790871    1.9077523000
   1.1786391644   -1.1164524131   -1.7295543959
  -0.3963608356   -0.2071257391   -1.7295543959
  -0.3963608356   -2.0257790871   -1.7295543959
   0.1286391644   -1.1164524131   -2.0109010479
   0.9245936798   -0.0184598817    2.1437502052
   1.4495936798    0.8908667922    1.8624035531
  -0.1254063202   -0.0184598817    1.8624035531
  -0.1254063202   -0.0184598817   -1.7749031427
   1.4495936798   -0.9277865557   -1.7749031427
   0.9245936798   -0.0184598817   -2.0562497948
   0.4157069338    1.3150096279    2.0215644435
   1.4657069338    1.3150096279    1.7402177915
  -0.1092930662    2.2243363018    1.7402177915
   1.4657069338    1.3150096279   -1.8970889044
  -0.1092930662    2.2243363018   -1.8970889044
  -0.1092930662    0.4056829539   -1.8970889044
   0.4157069338    1.3150096279   -2.1784355565
   1.0766667524    2.3178527192    1.8377762164
   2.0566667524    2.3178527192    1.5751860078
   1.5666667524    3.1665576149    1.5751860078
   0.5866667524    3.1665576149    1.5751860078
   2.4499001200    3.3155651617    0.8577762164
   1.6011952243    3.9321853621    0.8577762164
   0.5521382804    3.9321853621    0.8577762164
   3.0366667524    2.3178527192   -0.1222237836
   2.7740765438    3.2978527192   -0.1222237836
   2.0566667524    4.0152625106   -0.1222237836
   1.0766667524    4.2778527192   -0.1222237836
   2.7740765438    2.3178527192   -1.1022237836
   2.4499001200    3.3155651617   -1.1022237836
   1.6011952243    3.9321853621   -1.1022237836
   0.5521382804    3.9321853621   -1.1022237836
   2.0566667524    2.3178527192   -1.8196335751
   1.5666667524    3.1665576149   -1.8196335751
   0.5866667524    3.1665576149   -1.8196335751
   1.0766667524    2.3178527192   -2.0822237836
  -0.9778589096    1.3282742613    1.9563529566
  -0.4528589096    2.2376009353    1.6750063046
  -2.0278589096    1.3282742613    1.6750063046
  -0.4528589096    0.4189475873    1.6750063046
  -0.4528589096    2.2376009353   -1.9623003913
  -0.4528589096    0.4189475873   -1.9623003913
  -0.9778589096    1.3282742613   -2.2436470434
  -0.6099188351    2.6175400013    1.5475063864
  -1.1349188351    3.5268666753    1.5475063864
  -1.9187401922    4.4176820805    0.7788530385
  -2.4045890979    4.5810741110   -0.2711469615
  -3.2317914063    4.0100975836   -0.2711469615
  -1.9187401922    4.4176820805   -1.3211469615
  -0.6099188351    2.6175400013   -2.0898003095
  -1.1349188351    3.5268666753   -2.0898003095
  -1.8150350158    0.2177605806    2.0002343508
  -0.7650350158    0.2177605806    1.7188876987
  -2.3400350158    1.1270872546    1.7188876987
  -0.7650350158    0.2177605806   -1.9184189972
  -2.3400350158    1.1270872546   -1.9184189972
  -2.3400350158   -0.6915660934   -1.9184189972
  -1.8150350158    0.2177605806   -2.1997656492
  -3.0052275578    0.3433284196    1.7952967894
  -3.4952275578    1.1920333153    1.5327065808
  -3.9852275578    0.3433284196    1.5327065808
  -3.4952275578   -0.5053764761    1.5327065808
  -4.3784609254    1.3410408621    0.8152967894
  -4.7026373492    0.3433284196    0.8152967894
  -4.3784609254   -0.6543840229    0.8152967894
  -3.9852275578    2.0407382110   -0.1647032106
  -4.7026373492    1.3233284196   -0.1647032106
  -4.9652275578    0.3433284196   -0.1647032106
  -4.7026373492   -0.6366715804   -0.1647032106
  -4.3784609254    1.3410408621   -1.1447032106
  -4.7026373492    0.3433284196   -1.1447032106
  -4.3784609254   -0.6543840229   -1.1447032106
  -3.4952275578    1.1920333153   -1.8621130020
  -3.9852275578    0.3433284196   -1.8621130020
  -3.4952275578   -0.5053764761   -1.8621130020
  -3.0052275578    0.3433284196   -2.1247032106
  -1.2353203631   -1.0200974195    2.1198941315
  -0.7103203631   -0.1107707455    1.8385474794
  -0.7103203631   -1.9294240934    1.8385474794
  -0.7103203631   -1.9294240934   -1.7987592165
  -1.2353203631   -1.0200974195   -2.0801058685
  -1.0549878847   -2.1898504076    1.8844974495
  -1.5799878847   -3.0991770816    1.8844974495
  -4.1439657013   -2.6924133026    0.0658441015
  -3.6768604558   -3.5824079899    0.0658441015
  -2.8496581475   -4.1533845173    0.0658441015
  -2.3638092417   -3.9899924868   -0.9841558985
  -1.0549878847   -2.1898504076   -1.7528092464
   3.4495694229    0.9636829659    2.6480225892
   4.4370486468    0.9636829659    2.3271711397
   3.7547172847    1.9028315164    2.3271711397
   2.6506819492    1.5441086906    2.3271711397
   2.6506819492    0.3832572411    2.3271711397
   3.7547172847    0.0245344153    2.3271711397
   5.0473443703    0.9636829659    1.4871711397
   4.6735360427    1.9907129051    1.4871711397
   3.7270201308    2.5371841216    1.4871711397
   2.6506819492    2.3473966598    1.4871711397
   1.9481520952    1.5101541824    1.4871711397
   4.6735360427    1.9907129051    0.4488740386
   3.7270201308    2.5371841216    0.4488740386
   5.2661582245   -0.4090483040    1.5849327429
   4.5838268624   -1.3481968545    1.5849327429
   5.8764539480   -0.4090483040    0.7449327429
   5.5026456204    0.6179816353    0.7449327429
   4.5561297086   -1.9825494597    0.7449327429
   5.5026456204   -1.4360782432    0.7449327429
   5.8764539480   -0.4090483040   -0.2933643582
   5.5026456204    0.6179816353   -0.2933643582
   4.5561297086   -1.9825494597   -0.2933643582
