#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654   14.871497138  -53.250648627
   -2.967059728    7.084768118  -35.682355069
   -2.792526803    2.469522232  -17.521410898
   -2.617993878    0.794050067   -2.534412597
   -2.443460953    1.242677056    6.486561527
   -2.268928028    2.632774111    8.211350933
   -2.094395102    3.734529984    3.576674982
   -1.919862177    3.708702143   -3.967027425
   -1.745329252    2.475001758   -9.428563428
   -1.570796327    0.805838794   -8.460618603
   -1.396263402    0.000000000    0.376343420
   -1.221730476    1.279192676   14.748128407
   -1.047197551    5.209205519   29.871050420
   -0.872664626   11.474178913   40.810391675
   -0.698131701   19.045929205   44.541745388
   -0.523598776   26.584435585   40.489392433
   -0.349065850   32.813340834   29.820422382
   -0.174532925   36.743188658   14.528094690
    0.000000000   37.755679157   -3.248233516
    0.174532925   35.620335480  -21.089774693
    0.349065850   30.575896294  -36.027628739
    0.523598776   23.448651359  -44.312086472
    0.698131701   15.744559184  -42.122515615
    0.872664626    9.514962226  -27.255185155
    1.047197551    6.905170572   -1.218586748
    1.221730476    9.419195914   30.164094328
    1.396263402   17.249304984   58.170355861
    1.570796327   29.035868266   74.294102310
    1.745329252   42.192080685   73.436098313
    1.919862177   53.677473398   55.574728264
    2.094395102   60.884237441   25.520026159
    2.268928028   62.331683554   -9.057318613
    2.443460953   57.948183187  -40.011912254
    2.617993878   48.949525114  -61.171062668
    2.792526803   37.352129350  -69.636542741
    2.967059728   25.367702140  -65.980699804
