#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654   16.070327474  -39.655284997
   -2.967059728    9.457061062  -35.074968203
   -2.792526803    4.169153367  -24.739653472
   -2.617993878    0.984048383  -11.651556980
   -2.443460953    0.000000000   -0.285299333
   -2.268928028    0.555004354    5.520847130
   -2.094395102    1.534529992    4.705892145
   -1.919862177    1.952765301   -0.235526036
   -1.745329252    1.491975289   -4.504943024
   -1.570796327    0.683770037   -3.658617679
   -1.396263402    0.611384480    3.870418961
   -1.221730476    2.303776115   15.934695256
   -1.047197551    6.177432012   28.048255151
   -0.872664626   11.841726426   35.844991664
   -0.698131701   18.312433948   37.108858274
   -0.523598776   24.440135656   32.117942279
   -0.349065850   29.270881200   22.588420875
   -0.174532925   32.182589067   10.461860674
    0.000000000   32.864558416   -2.732351036
    0.174532925   31.259544695  -15.447340509
    0.349065850   27.625601408  -25.557853334
    0.523598776   22.657932405  -30.267271514
    0.698131701   17.531923045  -27.132252302
    0.872664626   13.688381533  -15.734234776
    1.047197551   12.368752810    1.105044953
    1.221730476   14.086901428   18.113229716
    1.396263402   18.385926254   29.949069791
    1.570796327   24.063039957   33.707334407
    1.745329252   29.701865344   29.837078257
    1.919862177   34.186985959   21.014881459
    2.094395102   36.922045903   10.187276143
    2.268928028   37.732245787   -0.874423516
    2.443460953   36.634838465  -11.640158625
    2.617993878   33.689775134  -22.007201484
    2.792526803   29.013464441  -31.313987405
    2.967059728   22.921262116  -37.925960696
