#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654   14.938340523  -54.564354238
   -2.967059728    6.887035644  -37.187097069
   -2.792526803    2.061471910  -18.284651535
   -2.617993878    0.345175066   -2.209068808
   -2.443460953    0.924103641    7.596317735
   -2.268928028    2.529844124    9.472435477
   -2.094395102    3.823330446    4.449629727
   -1.919862177    3.895643687   -3.714992779
   -1.745329252    2.653647848   -9.720352944
   -1.570796327    0.902817296   -9.023198072
   -1.396263402    0.000000000   -0.090177186
   -1.221730476    1.230222205   14.729603661
   -1.047197551    5.211629100   30.519641313
   -0.872664626   11.650635812   42.163283210
   -0.698131701   19.510750251   46.479857330
   -0.523598776   27.423777989   42.823102302
   -0.349065850   34.075758072   32.304256217
   -0.174532925   38.424341873   16.782205838
    0.000000000   39.769885907   -1.755046068
    0.174532925   37.790723566  -20.826297263
    0.349065850   32.677699293  -37.000882751
    0.523598776   25.316908899  -45.822482905
    0.698131701   17.384996894  -43.002469657
    0.872664626   11.128833751  -26.574766315
    1.047197551    8.776657271    0.943244060
    1.221730476   11.708145795   32.511317067
    1.396263402   19.824474747   58.828386542
    1.570796327   31.475969808   72.014533415
    1.745329252   43.986546717   68.537544149
    1.919862177   54.513243425   49.892391092
    2.094395102   60.826967034   21.332409872
    2.268928028   61.780350070  -10.410701747
    2.443460953   57.394640260  -38.845744157
    2.617993878   48.708904105  -59.034868848
    2.792526803   37.440584605  -68.217985496
    2.967059728   25.572190012  -66.093984310
