#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654   17.127434233  -47.828368665
   -2.967059728    9.361473307  -39.950618362
   -2.792526803    3.552293805  -25.865575454
   -2.617993878    0.458050685   -9.662953746
   -2.443460953    0.000000000    3.510656980
   -2.268928028    1.270808902    9.706850702
   -2.094395102    2.929437650    8.149747492
   -1.919862177    3.831383430    1.793576421
   -1.745329252    3.586635329   -4.035350102
   -1.570796327    2.751456151   -4.317492433
   -1.396263402    2.531793152    3.032127185
   -1.221730476    4.148157839   16.080300851
   -1.047197551    8.205209947   30.087088489
   -0.872664626   14.411746751   39.963523022
   -0.698131701   21.740224710   42.642168297
   -0.523598776   28.869543399   37.821382481
   -0.349065850   34.612293871   27.120577424
   -0.174532925   38.134260463   12.782118095
    0.000000000   38.986215490   -3.157737624
    0.174532925   37.067580601  -18.560825115
    0.349065850   32.700409779  -30.685766518
    0.523598776   26.750416542  -36.151894273
    0.698131701   20.648818917  -32.168114961
    0.872664626   16.114433248  -18.403812865
    1.047197551   14.608034531    1.698335311
    1.221730476   16.722245411   21.974000636
    1.396263402   21.921308939   36.198862036
    1.570796327   28.795951664   40.923366346
    1.745329252   35.665951487   36.488728774
    1.919862177   41.166095232   25.803433349
    2.094395102   44.504811113   12.195014558
    2.268928028   45.379751876   -2.199048881
    2.443460953   43.745986182  -16.445204549
    2.617993878   39.683298385  -29.888588994
    2.792526803   33.440804859  -41.147537445
    2.967059728   25.590038424  -47.919163796
