#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  158
#! SET periodic_phi true
   -3.141592654  105.555633399   46.673175619
   -3.101825658  107.350801968   43.357614668
   -3.062058662  109.007561872   39.845660631
   -3.022291667  110.525422964   36.236206737
   -2.982524671  111.898427515   32.603597960
   -2.942757676  113.125474972   28.940327988
   -2.902990680  114.208100365   25.284886241
   -2.863223684  115.143957080   21.682604973
   -2.823456689  115.936371095   18.156742196
   -2.783689693  116.590435485   14.755385571
   -2.743922697  117.113741785   11.494854367
   -2.704155702  117.512203250    8.434995210
   -2.664388706  117.794356771    5.580924413
   -2.624621711  117.965059510    2.951593046
   -2.584854715  118.035968949    0.586486006
   -2.545087719  118.025851517   -1.461255143
   -2.505320724  117.935862945   -3.207220373
   -2.465553728  117.780432058   -4.652325973
   -2.425786733  117.579631011   -5.755698940
   -2.386019737  117.339854850   -6.532680405
   -2.346252741  117.073150324   -6.985213546
   -2.306485746  116.798042666   -7.089155243
   -2.266718750  116.521329050   -6.904469800
   -2.226951754  116.261575672   -6.390156593
   -2.187184759  116.028121053   -5.606585182
   -2.147417763  115.831101727   -4.577554418
   -2.107650768  115.673043903   -3.356124553
   -2.067883772  115.566338447   -1.978632126
   -2.028116776  115.518360631   -0.474132548
   -1.988349781  115.534235245    1.082147869
   -1.948582785  115.606892506    2.654285961
   -1.908815790  115.743896214    4.162868847
   -1.869048794  115.937760051    5.566224437
   -1.829281798  116.182399954    6.811099659
   -1.789514803  116.479430778    7.854136095
   -1.749747807  116.802767825    8.640022819
   -1.709980811  117.154139892    9.097587417
   -1.670213816  117.516249363    9.225827758
   -1.630446820  117.877148889    8.999498689
   -1.590679825  118.223210035    8.380679848
   -1.550912829  118.534561169    7.386592670
   -1.511145833  118.798865368    6.030151547
   -1.471378838  119.005918900    4.310445982
   -1.431611842  119.135894658    2.248804438
   -1.391844847  119.177119751   -0.109762051
   -1.352077851  119.116848396   -2.777579083
   -1.312310855  118.951139160   -5.648903830
   -1.272543860  118.663922588   -8.685645761
   -1.232776864  118.250755646  -11.834876269
   -1.193009868  117.714224257  -15.059629724
   -1.153242873  117.049465959  -18.272001097
   -1.113475877  116.254332683  -21.431238084
   -1.073708882  115.340526241  -24.503249453
   -1.033941886  114.307490649  -27.378718955
   -0.994174890  113.168549709  -30.058384077
   -0.954407895  111.918006089  -32.503770471
   -0.914640899  110.581773762  -34.646989109
   -0.874873904  109.163235680  -36.500738472
   -0.835106908  107.676149553  -38.054302372
   -0.795339912  106.140878905  -39.217150352
   -0.755572917  104.564316805  -40.011472623
   -0.715805921  102.971623088  -40.414002491
   -0.676038925  101.364134574  -40.409852001
   -0.636271930   99.764427595  -40.096190914
   -0.596504934   98.181941985  -39.376045884
   -0.556737939   96.637871926  -38.342219043
   -0.516970943   95.137963160  -36.955054481
   -0.477203947   93.709858372  -35.237696888
   -0.437436952   92.350112244  -33.231433211
   -0.397669956   91.078349394  -30.926457565
   -0.357902961   89.901667956  -28.356423116
   -0.318135965   88.827187913  -25.551687617
   -0.278368969   87.869301016  -22.541750800
   -0.238601974   87.036437443  -19.311385623
   -0.198834978   86.337970775  -15.906420406
   -0.159067982   85.773235034  -12.341364365
   -0.119300987   85.352458343   -8.667710325
   -0.079533991   85.084685573   -4.893458640
   -0.039766996   84.964660229   -1.048963483
    0.000000000   85.000213747    2.818129401
    0.039766996   85.189038001    6.693820794
    0.079533991   85.530014001   10.561904751
    0.119300987   86.021820633   14.366869456
    0.159067982   86.664425483   18.076642667
    0.198834978   87.450462147   21.635688778
    0.238601974   88.376088598   25.048493639
    0.278368969   89.433255977   28.256732068
    0.318135965   90.607795135   31.212875275
    0.357902961   91.895462259   33.859070319
    0.397669956   93.278029891   36.192153973
    0.437436952   94.746816727   38.137093349
    0.477203947   96.287466174   39.623458603
    0.516970943   97.876733445   40.669282894
    0.556737939   99.496465678   41.217883641
    0.596504934  101.128671092   41.213098583
    0.636271930  102.750413002   40.671867782
    0.676038925  104.341856774   39.523616617
    0.715805921  105.877757829   37.787016463
    0.755572917  107.332707036   35.433127611
    0.795339912  108.684601060   32.510837780
    0.835106908  109.904299246   28.997099007
    0.874873904  110.975595212   24.899440430
    0.914640899  111.877217826   20.290124183
    0.954407895  112.581634853   15.175072226
    0.994174890  113.075690932    9.680890369
    1.033941886  113.343654639    3.796998477
    1.073708882  113.372710050   -2.387568540
    1.113475877  113.151252358   -8.756365313
    1.153242873  112.673348894  -15.281294170
    1.193009868  111.936474656  -21.843607208
