#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654   15.775798010  -53.981335113
   -2.967059728    7.825681639  -36.740687405
   -2.792526803    3.027766647  -18.493792356
   -2.617993878    1.207537426   -3.198754979
   -2.443460953    1.567669456    6.125260070
   -2.268928028    2.910537823    8.007827657
   -2.094395102    3.978698744    3.374155411
   -1.919862177    3.910799053   -4.249249155
   -1.745329252    2.619425688   -9.795798298
   -1.570796327    0.880327595   -8.878502283
   -1.396263402    0.000000000   -0.044163719
   -1.221730476    1.208737515   14.377908552
   -1.047197551    5.081667350   29.602232609
   -0.872664626   11.310989597   40.680448492
   -0.698131701   18.872820738   44.561167957
   -0.523598776   26.425890304   40.635584542
   -0.349065850   32.687114157   30.039330022
   -0.174532925   36.655121229   14.737738328
    0.000000000   37.695383687   -3.151794688
    0.174532925   35.558790690  -21.210605570
    0.349065850   30.469097972  -36.423301250
    0.523598776   23.249918392  -44.949616547
    0.698131701   15.422051116  -42.869809379
    0.872664626    9.065289147  -27.931844014
    1.047197551    6.353817347   -1.690142566
    1.221730476    8.805402148   29.920337024
    1.396263402   16.607601587   58.087030877
    1.570796327   28.389636309   74.334388850
    1.745329252   41.569270040   73.698090383
    1.919862177   53.135120840   56.282482564
    2.094395102   60.518647434   26.860076263
    2.268928028   62.253479415   -7.133732283
    2.443460953   58.231419502  -37.872197328
    2.617993878   49.584441671  -59.369024180
    2.792526803   38.235479072  -68.644506626
    2.967059728   26.339025713  -65.954862976
