#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654   16.225991713  -53.409909869
   -2.967059728    8.364980855  -36.220998352
   -2.792526803    3.669785060  -17.814270276
   -2.617993878    1.975402076   -2.462899801
   -2.443460953    2.442365880    6.568604879
   -2.268928028    3.811544664    7.832717774
   -2.094395102    4.788108942    2.521628773
   -1.919862177    4.526715532   -5.551602200
   -1.745329252    2.995096933  -11.169741370
   -1.570796327    1.034547258   -9.980737585
   -1.396263402    0.000000000   -0.681455545
   -1.221730476    1.139609446   14.224663467
   -1.047197551    5.018011749   29.796216762
   -0.872664626   11.295458723   41.012154155
   -0.698131701   18.913244274   44.862790049
   -0.523598776   26.512458986   40.883568515
   -0.349065850   32.818616947   30.341924812
   -0.174532925   36.850867806   15.184972687
    0.000000000   37.976370828   -2.637063058
    0.174532925   35.917965901  -20.861107802
    0.349065850   30.860032844  -36.406844926
    0.523598776   23.620906889  -45.129491998
    0.698131701   15.775052520  -42.796964167
    0.872664626    9.487643917  -27.147694254
    1.047197551    6.981433693   -0.163331577
    1.221730476    9.723921954   31.593200301
    1.396263402   17.758979985   58.931502072
    1.570796327   29.556887675   73.612119030
    1.745329252   42.469208417   71.454934796
    1.919862177   53.570342325   53.405203032
    2.094395102   60.485920936   24.579949275
    2.268928028   61.940429994   -7.975057760
    2.443460953   57.903326367  -37.256568346
    2.617993878   49.444440909  -57.957430399
    2.792526803   38.350359583  -67.244125785
    2.967059728   26.661078272  -65.003632370
